,sampling_week,effective_concentration_rolling_average,region,state,name,fipscode
8275,2022-08-31,687.0316371468398,South,LA,"Rapides Parish, LA",22079
8276,2022-08-31,748.4400789502756,Midwest,KS,"Reno County, KS",20155
8277,2022-08-31,173.86042588843387,West,CA,"Riverside County, CA",6065
8278,2022-08-31,442.7333524239984,West,CA,"Sacramento County, CA",6067
8279,2022-08-31,535.2794632811242,Northeast,ME,"Sagadahoc County, ME",23023
8280,2022-08-31,1572.4231089418638,South,AR,"Saline County, AR",5125
8281,2022-08-31,382.3709113633778,West,CA,"San Bernardino County, CA",6071
8282,2022-08-31,514.7280669457505,West,CA,"San Diego County, CA",6073
8283,2022-08-31,898.1255236264733,West,CA,"San Luis Obispo County, CA",6079
8284,2022-08-31,400.2067984267612,West,CA,"Santa Cruz County, CA",6087
8285,2022-08-31,541.5220504337027,West,NM,"Santa Fe County, NM",35049
8286,2022-08-31,1216.213660576486,Midwest,NE,"Saunders County, NE",31155
8287,2022-08-31,631.4018872441525,Midwest,KS,"Sedgwick County, KS",20173
8288,2022-08-31,895.3552349494048,South,FL,"Seminole County, FL",12117
8289,2022-08-31,615.0719020291184,Midwest,KS,"Shawnee County, KS",20177
8290,2022-08-31,645.3180105259751,South,AL,"Shelby County, AL",1117
8291,2022-08-31,837.3805317949931,South,TN,"Shelby County, TN",47157
8292,2022-08-31,915.4667925005232,West,WY,"Sheridan County, WY",56033
8293,2022-08-31,682.8006903993846,West,WA,"Skagit County, WA",53057
8294,2022-08-31,661.7964778000129,West,WA,"Snohomish County, WA",53061
8295,2022-08-31,335.7041798503498,West,CA,"Sonoma County, CA",6097
8296,2022-08-31,1327.4584287147245,US Territories,VI,"St. Croix Island, VI",78010
8297,2022-08-31,413.9505154453275,South,AR,"St. Francis County, AR",5123
8298,2022-08-31,268.8516868346315,US Territories,VI,"St. John Island, VI",78020
8299,2022-08-31,503.20739981224136,Midwest,IN,"St. Joseph County, IN",18141
8300,2022-08-31,2212.3691316857426,US Territories,VI,"St. Thomas Island, VI",78030
8301,2022-08-31,1062.77930390889,South,VA,"Stafford County, VA",51179
8302,2022-08-31,1213.1776152503912,South,NC,"Stanly County, NC",37167
8303,2022-08-31,463.71333790326,Midwest,ND,"Stark County, ND",38089
8304,2022-08-31,592.5865143266753,Northeast,MA,"Suffolk County, MA",25025
8305,2022-08-31,960.8681894204892,Northeast,NH,"Sullivan County, NH",33019
8306,2022-08-31,1376.0190563868064,South,TN,"Sullivan County, TN",47163
8307,2022-08-31,759.2735777876587,Midwest,OH,"Summit County, OH",39153
8308,2022-08-31,787.0125963465725,South,TN,"Sumner County, TN",47165
8309,2022-08-31,1464.8353991763263,West,WY,"Sweetwater County, WY",56037
8310,2022-08-31,664.8034607105906,West,MT,"Teton County, MT",30099
8311,2022-08-31,443.7450209308683,West,WY,"Teton County, WY",56039
8312,2022-08-31,1913.33741325352,Midwest,IN,"Tippecanoe County, IN",18157
8313,2022-08-31,289.3674998352914,South,TX,"Travis County, TX",48453
8314,2022-08-31,510.8300867716137,Northeast,NJ,"Union County, NJ",34039
8315,2022-08-31,495.9749048356434,South,NC,"Vance County, NC",37181
8316,2022-08-31,711.1510849776168,Midwest,IN,"Vigo County, IN",18167
8317,2022-08-31,1394.168505919213,Northeast,ME,"Waldo County, ME",23027
8318,2022-08-31,1151.3132681955717,South,AR,"Washington County, AR",5143
8319,2022-08-31,1052.5660239594522,Northeast,ME,"Washington County, ME",23029
8320,2022-08-31,298.4265763220916,Northeast,RI,"Washington County, RI",44009
8321,2022-08-31,726.1682854444915,South,DC,"Washington, DC",11001
8322,2022-08-31,457.8179641419146,West,NV,"Washoe County, NV",32031
8323,2022-08-31,863.8044295538698,Midwest,IN,"Wayne County, IN",18177
8324,2022-08-31,327.71604033822683,South,TX,"Webb County, TX",48479
8325,2022-08-31,833.6812196006139,Northeast,PA,"Westmoreland County, PA",42129
8326,2022-08-31,703.2133322657061,Midwest,IL,"Winnebago County, IL",17201
8327,2022-08-31,1455.5749312590106,Midwest,IA,"Winneshiek County, IA",19191
8328,2022-08-31,690.7803817293922,South,VA,"Wise County, VA",51195
8329,2022-08-31,767.6352068077277,Midwest,IA,"Woodbury County, IA",19193
8330,2022-08-31,1668.2198132856404,Northeast,MA,"Worcester County, MA",25027
8331,2022-08-31,1248.6162375563033,Midwest,SD,"Yankton County, SD",46135
8332,2022-08-31,465.0777382778881,West,AZ,"Yavapai County, AZ",4025
8333,2022-08-31,1071.2833423504835,Northeast,ME,"York County, ME",23031
8334,2022-09-07,1032.1504269762347,West,ID,"Ada County, ID",16001
8335,2022-09-07,1471.780198747561,South,FL,"Alachua County, FL",12001
8336,2022-09-07,398.7364245397201,West,CA,"Alameda County, CA",6001
8337,2022-09-07,939.478176601342,South,VA,"Alexandria City, VA",51510
8338,2022-09-07,1184.3222080668422,South,MD,"Allegany County, MD",24001
8339,2022-09-07,2104.400956342383,South,VA,"Alleghany County, VA",51005
8340,2022-09-07,956.989802433416,Midwest,IN,"Allen County, IN",18003
8341,2022-09-07,1007.6251823283302,Midwest,KS,"Allen County, KS",20001
8342,2022-09-07,2483.538519015,South,SC,"Anderson County, SC",45007
8343,2022-09-07,1586.780494034568,Northeast,ME,"Androscoggin County, ME",23001
8344,2022-09-07,1491.9215110409316,South,MD,"Anne Arundel County, MD",24003
8345,2022-09-07,764.068979780378,West,CO,"Arapahoe County, CO",8005
8346,2022-09-07,869.1600196923104,South,VA,"Arlington County, VA",51013
8347,2022-09-07,2357.5518356118905,Northeast,ME,"Aroostook County, ME",23003
8348,2022-09-07,660.4128535881866,Northeast,MA,"Barnstable County, MA",25001
8349,2022-09-07,594.8168783727918,Midwest,IN,"Bartholomew County, IN",18005
8350,2022-09-07,632.9001910582181,South,OK,"Beckham County, OK",40009
8351,2022-09-07,2166.7415278713456,Northeast,VT,"Bennington County, VT",50003
8352,2022-09-07,1055.8735251652197,South,AR,"Benton County, AR",5007
8353,2022-09-07,1722.98788997439,Midwest,IN,"Benton County, IN",18007
8354,2022-09-07,773.0209266364573,West,WA,"Benton County, WA",53005
8355,2022-09-07,1404.165839063143,Northeast,MA,"Berkshire County, MA",25003
8356,2022-09-07,543.7252556247687,West,NM,"Bernalillo County, NM",35001
8357,2022-09-07,630.333204332011,Northeast,MA,"Bristol County, MA",25005
8358,2022-09-07,825.6554595691158,Northeast,RI,"Bristol County, RI",44001
8359,2022-09-07,1028.507998152594,Northeast,PA,"Bucks County, PA",42017
8360,2022-09-07,807.5196973814835,Northeast,PA,"Butler County, PA",42019
8361,2022-09-07,1187.849233479375,Midwest,MO,"Cape Girardeau County, MO",29031
8362,2022-09-07,703.4974489478651,Northeast,NH,"Carroll County, NH",33003
8363,2022-09-07,597.9822574082377,South,OK,"Carter County, OK",40019
8364,2022-09-07,641.7045845008066,South,MD,"Charles County, MD",24017
8365,2022-09-07,1584.7517574057931,Northeast,PA,"Chester County, PA",42029
8366,2022-09-07,1440.2479946689018,Northeast,VT,"Chittenden County, VT",50007
8367,2022-09-07,1706.7982424104048,West,AK,"City and Borough of Juneau, AK",2110
8368,2022-09-07,1189.049076601106,West,OR,"Clackamas County, OR",41005
8369,2022-09-07,406.6732718790316,West,NV,"Clark County, NV",32003
8370,2022-09-07,915.1791657283084,West,WA,"Clark County, WA",53011
8371,2022-09-07,887.7066874418001,South,AL,"Colbert County, AL",1033
8372,2022-09-07,767.2072721312054,South,OK,"Comanche County, OK",40031
8373,2022-09-07,421.1412038961016,West,CA,"Contra Costa County, CA",6013
8374,2022-09-07,437.0767164292624,Midwest,IL,"Cook County, IL",17031
8375,2022-09-07,1054.3329600059378,Northeast,ME,"Cumberland County, ME",23005
8376,2022-09-07,875.6275932441899,South,NC,"Cumberland County, NC",37051
8377,2022-09-07,701.9572043128879,Midwest,MN,"Dakota County, MN",27037
8378,2022-09-07,466.72942857865,South,TX,"Dallas County, TX",48113
8379,2022-09-07,720.5141628906331,Midwest,WI,"Dane County, WI",55025
8380,2022-09-07,1118.0164291375092,Northeast,PA,"Dauphin County, PA",42043
8381,2022-09-07,606.5680795943919,South,TN,"Davidson County, TN",47037
8382,2022-09-07,924.1590428170584,South,GA,"DeKalb County, GA",13089
8383,2022-09-07,953.6714729663842,Midwest,IN,"Delaware County, IN",18035
8384,2022-09-07,1174.4839093852927,West,OR,"Deschutes County, OR",41017
8385,2022-09-07,1260.381731589895,Midwest,IN,"Dubois County, IN",18037
8386,2022-09-07,675.6632735296108,South,NC,"Duplin County, NC",37061
8387,2022-09-07,754.5641142234982,South,LA,"East Baton Rouge Parish, LA",22033
8388,2022-09-07,328.7529616067022,West,CA,"El Dorado County, CA",6017
8389,2022-09-07,113.5427587397346,South,TX,"El Paso County, TX",48141
8390,2022-09-07,634.2107975510385,Northeast,PA,"Erie County, PA",42049
8391,2022-09-07,262.88943140532564,South,AL,"Escambia County, AL",1053
8392,2022-09-07,1320.2132837034042,Northeast,MA,"Essex County, MA",25009
8393,2022-09-07,494.7235267053358,Northeast,NJ,"Essex County, NJ",34013
8394,2022-09-07,896.6942518249535,Northeast,CT,"Fairfield County, CT",9001
8395,2022-09-07,1401.7493335648162,South,SC,"Florence County, SC",45041
8396,2022-09-07,189.7956351668375,Midwest,KS,"Ford County, KS",20057
8397,2022-09-07,864.4056820895072,Northeast,MA,"Franklin County, MA",25011
8398,2022-09-07,1123.8955410910391,Northeast,PA,"Franklin County, PA",42055
8399,2022-09-07,1945.341981682909,South,VA,"Franklin County, VA",51067
8400,2022-09-07,1112.2270695090724,Northeast,VT,"Franklin County, VT",50011
8401,2022-09-07,678.1575754847854,South,VA,"Frederick County, VA",51069
8402,2022-09-07,600.8767434460573,South,TX,"Galveston County, TX",48167
8403,2022-09-07,522.6179254805196,West,CO,"Garfield County, CO",8045
8404,2022-09-07,519.568107303676,South,MD,"Garrett County, MD",24023
8405,2022-09-07,917.2991513568096,South,SC,"Georgetown County, SC",45043
8406,2022-09-07,995.629679942028,Midwest,ND,"Grand Forks County, ND",38035
8407,2022-09-07,967.0428683731644,South,SC,"Greenwood County, SC",45047
8408,2022-09-07,486.3501552843412,Midwest,IN,"Hamilton County, IN",18057
8409,2022-09-07,1612.3656494101094,South,TN,"Hamilton County, TN",47065
8410,2022-09-07,1022.372820460958,Northeast,MA,"Hampden County, MA",25013
8411,2022-09-07,1576.7927447499153,Northeast,MA,"Hampshire County, MA",25015
8412,2022-09-07,10676.355088077456,Northeast,ME,"Hancock County, ME",23009
8413,2022-09-07,834.2915465396674,South,VA,"Hanover County, VA",51085
8414,2022-09-07,2309.8806089115533,South,KY,"Harrison County, KY",21097
8415,2022-09-07,1798.6219381060944,South,VA,"Harrisonburg City, VA",51660
8416,2022-09-07,993.8836548341347,Northeast,CT,"Hartford County, CT",9003
8417,2022-09-07,592.144162599692,West,HI,"Hawaii County, HI",15001
8418,2022-09-07,676.7007427492805,Midwest,MN,"Hennepin County, MN",27053
8419,2022-09-07,1726.8343235722275,South,VA,"Henry County, VA",51089
8420,2022-09-07,685.1036203880079,South,FL,"Hillsborough County, FL",12057
8421,2022-09-07,478.9947299185085,West,HI,"Honolulu County, HI",15003
8422,2022-09-07,565.8858590781686,Midwest,IN,"Howard County, IN",18067
8423,2022-09-07,537.9658150390956,Northeast,NJ,"Hudson County, NJ",34017
8424,2022-09-07,435.3373885527242,West,CA,"Humboldt County, CA",6023
8425,2022-09-07,477.190178909638,Midwest,IN,"Huntington County, IN",18069
8426,2022-09-07,2533.286304240556,Northeast,PA,"Indiana County, PA",42063
8427,2022-09-07,801.6693433726637,Midwest,IN,"Jefferson County, IN",18077
8428,2022-09-07,597.0745226592529,South,LA,"Jefferson Parish, LA",22051
8429,2022-09-07,723.4896947068636,Midwest,IA,"Johnson County, IA",19103
8430,2022-09-07,925.4819058022564,Midwest,KS,"Johnson County, KS",20091
8431,2022-09-07,797.9240373207714,Midwest,IL,"Kankakee County, IL",17091
8432,2022-09-07,802.4614697253686,West,HI,"Kauai County, HI",15007
8433,2022-09-07,281.77445920371485,South,TX,"Kaufman County, TX",48257
8434,2022-09-07,933.0419221801694,Midwest,NE,"Keith County, NE",31101
8435,2022-09-07,1967.2570612421475,Northeast,ME,"Kennebec County, ME",23011
8436,2022-09-07,1548.4984869376294,Northeast,RI,"Kent County, RI",44003
8437,2022-09-07,996.1284076995444,South,KY,"Kenton County, KY",21117
8438,2022-09-07,176.55784605807466,West,CA,"Kings County, CA",6031
8439,2022-09-07,1983.847776637553,Northeast,ME,"Knox County, ME",23013
8440,2022-09-07,399.5553894273509,Midwest,IN,"Kosciusko County, IN",18085
8441,2022-09-07,187.27484585945035,West,AZ,"La Paz County, AZ",4012
8442,2022-09-07,269.25359756570646,Midwest,IN,"LaGrange County, IN",18087
8443,2022-09-07,1498.5765014356657,Northeast,PA,"Lackawanna County, PA",42069
8444,2022-09-07,1156.7065799687678,South,MS,"Lafayette County, MS",28071
8445,2022-09-07,373.56184835611424,West,CA,"Lake County, CA",6033
8446,2022-09-07,765.2811078855667,Midwest,IN,"Lake County, IN",18089
8447,2022-09-07,1449.2254453139155,West,ID,"Latah County, ID",16057
8448,2022-09-07,1064.9399969714266,South,AL,"Lee County, AL",1081
8449,2022-09-07,310.1324703793501,Midwest,MI,"Leelanau County, MI",26089
8450,2022-09-07,1484.9765490591335,Northeast,ME,"Lincoln County, ME",23015
8451,2022-09-07,1435.3883038978038,South,AR,"Lonoke County, AR",5085
8452,2022-09-07,536.5434674512536,West,NM,"Los Alamos County, NM",35028
8453,2022-09-07,537.4589681031481,West,CA,"Los Angeles County, CA",6037
8454,2022-09-07,944.0298248308176,South,VA,"Loudoun County, VA",51107
8455,2022-09-07,680.360267652413,South,GA,"Lowndes County, GA",13185
8456,2022-09-07,1644.9639894370002,Northeast,PA,"Luzerne County, PA",42079
8457,2022-09-07,1372.8343149223683,Midwest,IA,"Mahaska County, IA",19123
8458,2022-09-07,896.8765434321431,Midwest,WI,"Marathon County, WI",55073
8459,2022-09-07,232.4764925413272,West,AZ,"Maricopa County, AZ",4013
8460,2022-09-07,1756.2587648100468,West,WA,"Mason County, WA",53045
8461,2022-09-07,1388.3159249517885,South,VA,"Mecklenburg County, VA",51117
8462,2022-09-07,627.4140428809682,South,FL,"Miami-Dade County, FL",12086
8463,2022-09-07,1001.1113054226502,Northeast,CT,"Middlesex County, CT",9007
8464,2022-09-07,1313.8662946401544,Northeast,MA,"Middlesex County, MA",25017
8465,2022-09-07,717.9957493404195,Northeast,NJ,"Middlesex County, NJ",34023
8466,2022-09-07,775.2101521350195,Midwest,SD,"Minnehaha County, SD",46099
8467,2022-09-07,665.2260867589438,West,AZ,"Mohave County, AZ",4015
8468,2022-09-07,923.6570637091062,Northeast,NJ,"Monmouth County, NJ",34025
8469,2022-09-07,1230.6645272347907,Midwest,IN,"Monroe County, IN",18105
8470,2022-09-07,209.57228188914232,West,CA,"Monterey County, CA",6053
8471,2022-09-07,716.182452756538,Northeast,PA,"Montgomery County, PA",42091
8472,2022-09-07,851.6862736607676,West,OR,"Multnomah County, OR",41051
8473,2022-09-07,830.1116150897466,South,DE,"New Castle County, DE",10003
8474,2022-09-07,1224.6040373634246,Northeast,CT,"New Haven County, CT",9009
8475,2022-09-07,1442.2891558134295,Northeast,CT,"New London County, CT",9011
8476,2022-09-07,492.4748281004481,South,WV,"Ohio County, WV",54069
8477,2022-09-07,882.9026793238448,South,OK,"Oklahoma County, OK",40109
8478,2022-09-07,1289.623819853504,South,FL,"Orange County, FL",12095
8479,2022-09-07,542.7047862743046,Northeast,VT,"Orleans County, VT",50019
8480,2022-09-07,1090.5249597480142,Northeast,ME,"Oxford County, ME",23017
8481,2022-09-07,789.7435483491718,South,FL,"Palm Beach County, FL",12099
8482,2022-09-07,804.798588942174,Northeast,NJ,"Passaic County, NJ",34031
8483,2022-09-07,1721.5026672424765,Midwest,SD,"Pennington County, SD",46103
8484,2022-09-07,889.8879495558409,Northeast,ME,"Penobscot County, ME",23019
8485,2022-09-07,963.0130914123706,Midwest,IL,"Peoria County, IL",17143
8486,2022-09-07,2105.3256275681656,South,VA,"Petersburg city, VA",51730
8487,2022-09-07,3520.651134225955,South,SC,"Pickens County, SC",45077
8488,2022-09-07,313.33940398171785,West,AZ,"Pima County, AZ",4019
8489,2022-09-07,710.4531267893316,South,FL,"Pinellas County, FL",12103
8490,2022-09-07,13687.962643034529,Northeast,ME,"Piscataquis County, ME",23021
8492,2022-09-07,1107.7626906521452,Northeast,MA,"Plymouth County, MA",25023
8493,2022-09-07,1236.3533420087183,Midwest,IA,"Polk County, IA",19153
8494,2022-09-07,1027.8661890930523,Northeast,RI,"Providence County, RI",44007
8495,2022-09-07,1468.831067171176,South,AR,"Pulaski County, AR",5119
8496,2022-09-07,1721.9065433354615,South,VA,"Pulaski County, VA",51155
8497,2022-09-07,843.591742566522,South,LA,"Rapides Parish, LA",22079
8498,2022-09-07,944.9146279863644,Midwest,KS,"Reno County, KS",20155
8499,2022-09-07,144.97281773455708,West,CA,"Riverside County, CA",6065
8500,2022-09-07,528.4642527193918,West,CA,"Sacramento County, CA",6067
8501,2022-09-07,1134.0662254234935,Northeast,ME,"Sagadahoc County, ME",23023
8502,2022-09-07,1651.228982916451,South,AR,"Saline County, AR",5125
8503,2022-09-07,392.083353978202,West,UT,"Salt Lake County, UT",49035
8504,2022-09-07,533.4776733077418,West,CA,"San Bernardino County, CA",6071
8505,2022-09-07,646.2096319499893,West,CA,"San Diego County, CA",6073
8506,2022-09-07,580.7318920606427,West,CA,"San Luis Obispo County, CA",6079
8507,2022-09-07,361.37085937835815,West,CA,"Santa Cruz County, CA",6087
8508,2022-09-07,404.61278967728185,West,NM,"Santa Fe County, NM",35049
8509,2022-09-07,515.3075859835482,Midwest,NE,"Saunders County, NE",31155
8510,2022-09-07,461.5531503565148,Midwest,KS,"Sedgwick County, KS",20173
8511,2022-09-07,820.5825781542276,South,FL,"Seminole County, FL",12117
8512,2022-09-07,618.504423231649,Midwest,KS,"Shawnee County, KS",20177
8513,2022-09-07,1056.691393406947,South,AL,"Shelby County, AL",1117
8514,2022-09-07,801.289951628963,South,TN,"Shelby County, TN",47157
8515,2022-09-07,1046.3770247571,West,WY,"Sheridan County, WY",56033
8516,2022-09-07,975.8247053154896,West,WA,"Skagit County, WA",53057
8517,2022-09-07,910.0807806200414,West,WA,"Snohomish County, WA",53061
8518,2022-09-07,369.8467360655366,West,CA,"Sonoma County, CA",6097
8519,2022-09-07,1296.823405618232,US Territories,VI,"St. Croix Island, VI",78010
8520,2022-09-07,421.3688636334996,South,AR,"St. Francis County, AR",5123
8521,2022-09-07,169.82048876640772,US Territories,VI,"St. John Island, VI",78020
8522,2022-09-07,481.1029067463965,Midwest,IN,"St. Joseph County, IN",18141
8523,2022-09-07,1969.506072895204,US Territories,VI,"St. Thomas Island, VI",78030
8524,2022-09-07,1105.507988977831,South,VA,"Stafford County, VA",51179
8525,2022-09-07,712.5813751028154,South,NC,"Stanly County, NC",37167
8526,2022-09-07,641.9328555977764,Northeast,MA,"Suffolk County, MA",25025
8527,2022-09-07,1054.429899265004,Northeast,NH,"Sullivan County, NH",33019
8528,2022-09-07,1552.176509482925,South,TN,"Sullivan County, TN",47163
8529,2022-09-07,1045.4064303368948,Midwest,OH,"Summit County, OH",39153
8530,2022-09-07,583.0674495410766,South,TN,"Sumner County, TN",47165
8531,2022-09-07,1742.4367139790438,West,WY,"Sweetwater County, WY",56037
8532,2022-09-07,960.3715204995084,West,MT,"Teton County, MT",30099
8533,2022-09-07,508.93341126657725,West,WY,"Teton County, WY",56039
8534,2022-09-07,1287.924298673291,Midwest,IN,"Tippecanoe County, IN",18157
8535,2022-09-07,343.05082479818134,South,TX,"Travis County, TX",48453
8536,2022-09-07,565.5573581468,Northeast,NJ,"Union County, NJ",34039
8537,2022-09-07,501.249769722114,South,NC,"Vance County, NC",37181
8538,2022-09-07,791.5955202546517,Midwest,IN,"Vigo County, IN",18167
8539,2022-09-07,1420.5729458777453,Northeast,ME,"Waldo County, ME",23027
8540,2022-09-07,1266.3432931076152,South,AR,"Washington County, AR",5143
8541,2022-09-07,3019.595295018068,Northeast,ME,"Washington County, ME",23029
8542,2022-09-07,629.1145063238702,Northeast,RI,"Washington County, RI",44009
8543,2022-09-07,455.5091724573948,South,DC,"Washington, DC",11001
8544,2022-09-07,558.376261881373,West,NV,"Washoe County, NV",32031
8545,2022-09-07,840.9891581367898,Midwest,IN,"Wayne County, IN",18177
8546,2022-09-07,251.66453347027343,South,TX,"Webb County, TX",48479
8547,2022-09-07,1203.8444383252352,Northeast,PA,"Westmoreland County, PA",42129
8548,2022-09-07,2632.6525876212463,South,AR,"White County, AR",5145
8549,2022-09-07,595.059136131334,Midwest,IL,"Winnebago County, IL",17201
8550,2022-09-07,1189.1210597888169,Midwest,IA,"Winneshiek County, IA",19191
8551,2022-09-07,930.8600110529164,South,VA,"Wise County, VA",51195
8552,2022-09-07,985.9128794029052,Midwest,IA,"Woodbury County, IA",19193
8553,2022-09-07,1959.97784416336,Northeast,MA,"Worcester County, MA",25027
8554,2022-09-07,659.6075033726178,West,OR,"Yamhill County, OR",41071
8555,2022-09-07,1111.5020025755523,Midwest,SD,"Yankton County, SD",46135
8556,2022-09-07,459.0040979934313,West,AZ,"Yavapai County, AZ",4025
8557,2022-09-07,1477.370501880626,Northeast,ME,"York County, ME",23031
8558,2022-09-14,973.85836507216,West,ID,"Ada County, ID",16001
8559,2022-09-14,998.6769521900404,South,FL,"Alachua County, FL",12001
8560,2022-09-14,412.7572538592621,West,CA,"Alameda County, CA",6001
8561,2022-09-14,884.9030064835009,South,VA,"Alexandria City, VA",51510
8562,2022-09-14,957.2176215498918,South,MD,"Allegany County, MD",24001
8563,2022-09-14,2268.2440220975923,South,VA,"Alleghany County, VA",51005
8564,2022-09-14,596.870157616512,Midwest,IN,"Allen County, IN",18003
8565,2022-09-14,1847.2997875814328,Midwest,KS,"Allen County, KS",20001
8566,2022-09-14,1077.9967404983545,Northeast,ME,"Androscoggin County, ME",23001
8567,2022-09-14,809.854848257229,South,MD,"Anne Arundel County, MD",24003
8568,2022-09-14,727.8488025901794,South,VA,"Arlington County, VA",51013
8569,2022-09-14,3047.6333230477667,Northeast,ME,"Aroostook County, ME",23003
8570,2022-09-14,1204.3205891143955,Northeast,MA,"Barnstable County, MA",25001
8571,2022-09-14,436.4716502452322,Midwest,IN,"Bartholomew County, IN",18005
8572,2022-09-14,718.7337766933429,South,OK,"Beckham County, OK",40009
8573,2022-09-14,1533.087228094606,Northeast,VT,"Bennington County, VT",50003
8574,2022-09-14,889.0211337137135,South,AR,"Benton County, AR",5007
8575,2022-09-14,1462.7258357513697,Midwest,IN,"Benton County, IN",18007
8576,2022-09-14,712.4859492786823,West,WA,"Benton County, WA",53005
8577,2022-09-14,1687.9696636135434,Northeast,MA,"Berkshire County, MA",25003
8578,2022-09-14,379.6664075300882,West,NM,"Bernalillo County, NM",35001
8579,2022-09-14,868.8067745794242,Northeast,MA,"Bristol County, MA",25005
8580,2022-09-14,1060.5527280008223,Northeast,RI,"Bristol County, RI",44001
8581,2022-09-14,953.5049381377928,Northeast,PA,"Bucks County, PA",42017
8582,2022-09-14,1031.0772736306071,Northeast,PA,"Butler County, PA",42019
8583,2022-09-14,1524.1177635790675,Midwest,MO,"Cape Girardeau County, MO",29031
8584,2022-09-14,963.71163590778,Northeast,NH,"Carroll County, NH",33003
8585,2022-09-14,539.0148221796475,South,OK,"Carter County, OK",40019
8586,2022-09-14,699.4482019142879,South,MD,"Charles County, MD",24017
8587,2022-09-14,1497.644768457901,Northeast,PA,"Chester County, PA",42029
8588,2022-09-14,1503.704789806876,Northeast,VT,"Chittenden County, VT",50007
8589,2022-09-14,1678.1990336432953,West,AK,"City and Borough of Juneau, AK",2110
8590,2022-09-14,1051.9362166611477,West,OR,"Clackamas County, OR",41005
8591,2022-09-14,411.8509863277624,West,NV,"Clark County, NV",32003
8592,2022-09-14,1035.1130153799993,West,WA,"Clark County, WA",53011
8593,2022-09-14,535.3911605483678,South,AL,"Colbert County, AL",1033
8594,2022-09-14,380.0313133661411,West,CA,"Contra Costa County, CA",6013
8595,2022-09-14,458.202335642071,Midwest,IL,"Cook County, IL",17031
8596,2022-09-14,1229.850182010313,Northeast,ME,"Cumberland County, ME",23005
8597,2022-09-14,1117.0515979762856,South,NC,"Cumberland County, NC",37051
8598,2022-09-14,661.0113486735968,Midwest,MN,"Dakota County, MN",27037
8599,2022-09-14,304.4957357205837,South,TX,"Dallas County, TX",48113
8600,2022-09-14,799.6560105202593,Midwest,WI,"Dane County, WI",55025
8601,2022-09-14,1231.0049106828644,Northeast,PA,"Dauphin County, PA",42043
8602,2022-09-14,629.2763177911426,South,TN,"Davidson County, TN",47037
8603,2022-09-14,1504.8625340415856,West,UT,"Davis County, UT",49011
8604,2022-09-14,796.0071794717907,South,GA,"DeKalb County, GA",13089
8605,2022-09-14,804.1994616458841,Midwest,IN,"Delaware County, IN",18035
8606,2022-09-14,733.9675586656014,Midwest,IN,"Dubois County, IN",18037
8607,2022-09-14,734.8990210225876,South,NC,"Duplin County, NC",37061
8608,2022-09-14,698.5076225110682,South,LA,"East Baton Rouge Parish, LA",22033
8609,2022-09-14,454.4878104094814,West,CA,"El Dorado County, CA",6017
8610,2022-09-14,90.0384160117532,South,TX,"El Paso County, TX",48141
8611,2022-09-14,405.25971819914406,West,NV,"Elko County, NV",32007
8612,2022-09-14,488.4592996303242,Northeast,PA,"Erie County, PA",42049
8613,2022-09-14,254.94550286234207,South,AL,"Escambia County, AL",1053
8614,2022-09-14,1240.1891667343798,Northeast,MA,"Essex County, MA",25009
8615,2022-09-14,430.40438961011705,Northeast,NJ,"Essex County, NJ",34013
8616,2022-09-14,873.721431744742,Northeast,CT,"Fairfield County, CT",9001
8617,2022-09-14,1061.0091533591,South,SC,"Florence County, SC",45041
8618,2022-09-14,102.45449588782418,Midwest,KS,"Ford County, KS",20057
8619,2022-09-14,1189.2509410647642,Northeast,MA,"Franklin County, MA",25011
8620,2022-09-14,1062.420679525694,Northeast,PA,"Franklin County, PA",42055
8621,2022-09-14,1391.4066506761144,South,VA,"Franklin County, VA",51067
8622,2022-09-14,1883.172364539614,Northeast,VT,"Franklin County, VT",50011
8623,2022-09-14,712.5588327680616,South,VA,"Frederick County, VA",51069
8624,2022-09-14,367.6680975453158,South,TX,"Galveston County, TX",48167
8625,2022-09-14,680.5814007151827,West,CO,"Garfield County, CO",8045
8626,2022-09-14,541.6819910519058,South,MD,"Garrett County, MD",24023
8627,2022-09-14,598.9360810305233,South,SC,"Georgetown County, SC",45043
8628,2022-09-14,1231.522272838624,Midwest,ND,"Grand Forks County, ND",38035
8629,2022-09-14,642.3576635698519,South,AR,"Greene County, AR",5055
8630,2022-09-14,781.5555552292432,South,SC,"Greenwood County, SC",45047
8631,2022-09-14,550.913028172683,Midwest,IN,"Hamilton County, IN",18057
8632,2022-09-14,1139.9138104862943,South,TN,"Hamilton County, TN",47065
8633,2022-09-14,696.7278191342792,Northeast,MA,"Hampden County, MA",25013
8634,2022-09-14,2799.8964929686767,Northeast,MA,"Hampshire County, MA",25015
8635,2022-09-14,3199.385123130978,Northeast,ME,"Hancock County, ME",23009
8636,2022-09-14,835.576566742974,South,VA,"Hanover County, VA",51085
8637,2022-09-14,1657.8654735883665,South,KY,"Harrison County, KY",21097
8638,2022-09-14,3204.2076822621425,South,VA,"Harrisonburg City, VA",51660
8639,2022-09-14,591.5456544530114,West,HI,"Hawaii County, HI",15001
8640,2022-09-14,700.5203582591149,Midwest,MN,"Hennepin County, MN",27053
8641,2022-09-14,1716.0418965652773,South,VA,"Henry County, VA",51089
8642,2022-09-14,564.0231751512465,South,FL,"Hillsborough County, FL",12057
